stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
104,"KOLE41","Kolejowa",52.3871894000,16.9027620200,A
1587,"ROLN02","Rolna",52.3830378700,16.9170866100,A
1940,"PMFOL02","Przeźmierowo/Folwarczna",52.4269170000,16.7917500000,B
2502,"RADEB01","Rabowice/Dębowa",52.3866570000,17.1167360000,C
147,"LOMZ41","Łomżyńska",52.4095056700,16.9853441700,A
201,"RZEG42","Rondo Żegrze",52.3765200000,16.9547300000,A
2655,"DZSLO02","Dziećmierowo/Słoneczna",52.2655506800,17.0977719700,C
1497,"ORGN01","Orle Gniazdo",52.3912558500,16.9756367900,A
1324,"GLSZ02","Głuszyna Szkoła",52.3143230900,16.9643235200,A
1315,"DALES01","Daszewice/Leśna",52.3024275300,16.9533250100,B
3091,"RAKO04","Rakoniewicka",52.3779401929,16.8827278117,A
1090,"CHOC02","Chociszewskiego",52.3914789000,16.8933098000,A
3623,"JOPIA01","Jerzykowo/pl. Piastowski",52.4693963489,17.1714152668,C
1186,"KZZDR02","Koziegłowy/Zakłady Drobiarskie",52.4413992000,17.0001141400,B
3034,"MOSSZ01","Mosina/Sowiniecka/Szkoła",52.2427824317,16.8564593489,C
3193,"SKGRA01","Skórzewo/Os. Grafitowe",52.3952950000,16.7629260000,B
1439,"NOGO02","Nowowiejskiego",52.4148221700,16.9196701800,A
4126,"WIMO02","Wilków Morskich",52.4778870000,16.7814280000,A
2374,"CEUGM04","Czerwonak/Urząd Gminy",52.4716139000,16.9890116300,B
1344,"CZDEB01","Czapury/Dębowa",52.3261267526,16.9106343641,B
2182,"OWKSP02","Owińska/Ks. Piotrowskiego",52.5172277800,16.9745642100,C
613,"PILO02","Pilotów",52.4270388700,16.8561400300,A
3282,"RKAP45","Rondo Kaponiera",52.4076730000,16.9130150000,A
1159,"CHEM04","Chemiczna",52.4269845400,16.9656891000,A
565,"KRAJ01","Krajenecka",52.4549867000,16.8429271500,A
761,"BRZA02","Brzask",52.4072244300,16.8755343500,A
2343,"GROKR01","Gruszczyn/Okrężna",52.4397720000,17.0749180000,B
669,"SKKOS01","Skórzewo/Kościół",52.3909190000,16.7900540000,B
4349,"KDCEL01","Kórnik/Celichowskiego",52.2399434189,17.0996492360,C
574,"CHKA01","Chojnicka",52.4686961400,16.8013452100,A
1802,"RODKU01","Rosnówko/Dom Kultury",52.3044454046,16.7622765793,C
3309,"WYWIE01","Wysogotowo/Wierzbowa",52.4144321700,16.7763959900,B
828,"PINZ01","Piastowska",52.3719934300,16.9168280900,A
2568,"MGOKR02","M. Goślina/Okrężna",52.5843184400,17.0176234700,C
1676,"HEWI03","Hetmańska Wiadukt",52.3829946800,16.9281884600,A
551,"STGR01","Strzeszyn Grecki",52.4468834300,16.8742949400,A
1284,"WOLK01","Wołkowyska",52.4002819800,16.9682977300,A
2320,"KVPET02","Krzyżowniki/Pętla",52.3035846700,17.1285840500,B
4431,"WINO02","Winogronowa",52.3584520000,17.0313290000,A
2194,"OWOGR01","Owińska/Gospodarstwo Ogrodnicze",52.5034255600,16.9758111100,C
2117,"KXWEZ02","Koninko/Węzeł",52.3239480000,17.0382464300,B
2352,"BNSZK01","Baranowo/Wypoczynkowa Szkoła",52.4425420000,16.7911060000,B
2573,"PVOKR01","Pólko/Okrężna",52.5242041571,16.4611780134,C
666,"ROLW02","Rondo Ławickich Wydm",52.3977844500,16.8041007800,A
346,"BIAL03","Białczańska",52.4578877600,16.8781556200,A
2398,"KINZ02","Krzesinki",52.3402860700,17.0127481600,A
1540,"KRWI02","Krzesiny Wiadukt",52.3401477400,16.9993624100,A
308,"SLSTR02","Suchy Las/Strażacka",52.4750086700,16.8851559500,B
2526,"ZAGLE02","Zalasewo/Glebowa",52.3895950000,17.0753630000,B
2334,"XOSZK02","Kobylnica/Szkoła",52.4473950000,17.0796440000,B
4318,"DARN02","Darniowa",52.4142700000,17.0539840000,A
2046,"RUKLU02","Rumianek/Świetlica",52.4592018400,16.6202433400,C
1042,"BUCZ02","Buczka",52.3633451300,16.8791685200,A
189,"HCP41","HCP",52.3824324900,16.9119498800,A
3574,"GSKA01","Głuchowska",52.3716286000,16.8747210000,A
1748,"GSSZK01","Gołuski/Szkolna",52.3580989700,16.7530514700,C
4321,"MOSTA01","Mosina/Stadion",52.2451059472,16.8414361493,B
454,"RUBI01","Rubież",52.4507910400,16.9479123400,A
1704,"ZAME71","Zamek",52.4072400000,16.9189300000,A
272,"ZOSOB02","Złotkowo/Sobocka",52.5131390900,16.8354751900,B
1593,"ROBO01","Robocza",52.3881451000,16.9109422700,A
3038,"BABAR02","Baranowo./",52.2130542100,16.9215844800,C
3692,"SARN02","Sarnia",52.4101300000,17.0440530000,A
649,"OBA01","Os. Bajkowe",52.4105728500,16.8345881400,A
4507,"MOCIS02","Mosina/Leszczyńska/Cisowa",52.2322934551,16.8397242720,C
1250,"ZAGIM02","Zalasewo/Planetarna Szkoła",52.3928840000,17.0689170000,B
1360,"STAS02","Staszowska",52.3451021900,16.9266982900,A
2648,"KDMOD02","Kórnik/Modrzewiowa",52.2416504400,17.0960991100,C
4429,"MIRA02","Mirabelkowa",52.3662620000,17.0364240000,A
2696,"DCWIE01","Dębiec/Wieś",52.2355127495,17.1534848273,C
4406,"LUMAG02","Luboń/Magazynowa",52.3309453927,16.9020897349,B
3201,"KOWZG02","Komorniki/Os. Zielone Wzgórze",52.3244300000,16.8201590000,B
4262,"WIPOD02","Wiry/Podleśna",52.3086900000,16.8713100000,B
1965,"TPDZI02","Tarnowo Pdg/Działkowa",52.4572864100,16.6910767000,C
1619,"OPIA01","Os. Piastowskie",52.3909189300,16.9472103000,A
1242,"SDPRZ02","Swarzędz/Przybylskiego",52.4013152554,17.0555536366,B
2515,"XRPET01","Kruszewnia/Pętla",52.3746730000,17.1031210000,C
2083,"GBPET01","Grzebienisko/Pętla",52.4334174800,16.5257196800,C
2869,"LUBUC01","Luboń/Poznańska",52.3395165825,16.8696821257,B
622,"OGDY06","Ogrody",52.4170400000,16.8837500000,A
1389,"STAW02","Starołęcka Wiadukt",52.3512638600,16.9213346700,A
2570,"PDPAR01","Przebędowo/Park",52.5859934800,17.0148795000,C
1264,"KURL01","Kurlandzka",52.3921056100,16.9821322500,A
1443,"PRNZ04","Przepadek",52.4190104000,16.9233086300,A
651,"WIEC01","Wieczorynki",52.4086173800,16.8403438400,A
717,"GERB02","Gerberowa",52.3853953000,16.8246529000,A
578,"KIDW01","Kiekrz PKM",52.4753158800,16.7893756500,A
3783,"PSPLD01","Prusinowo/Południe",52.1921260900,17.1306516700,C
402,"KURP06","Kurpińskiego",52.4506116000,16.9217926900,A
404,"KURP01","Kurpińskiego",52.4509611200,16.9194839200,A
2680,"XNSKR02","Konarskie/Skrzyżowanie",52.2216301360,17.0481896125,C
1700,"GROT72","Grotkowska",52.3866370000,16.8443990000,A
2876,"KLTOP02","Kleszczewo/Topolowa",52.3331661100,17.1771401900,B
1152,"RWSC02","Rynek Wschodni",52.4209399500,16.9698606200,A
3007,"PUJAR02","Puszczykowo/Jarosławska",52.2800976508,16.8481213256,C
4208,"PLMIE01","Plewiska/Miętowa",52.3732000000,16.8133500000,B
803,"RKAP05","Rondo Kaponiera",52.4070300000,16.9132234300,A
2151,"CZGRO02","Czapury/Gromadzka",52.3196376800,16.9218183200,B
2379,"KCPRO01","Kicin/Prosta",52.4625245100,17.0103580000,B
261,"ZISWI01","Zielątkowo/Świerkowa",52.5544832400,16.7979004100,C
1332,"BBBAB02","Babki/",52.3169076300,16.9313970600,B
2047,"RUKLU01","Rumianek/Świetlica",52.4594056800,16.6202422600,C
2131,"BRREK01","Borówiec/Rekreacyjna",52.2868180000,17.0463060000,B
1688,"KRAS42","Kraszewskiego",52.4089536100,16.9033531800,A
2241,"KLSTR01","Kleszczewo/Baza ZK",52.3333725613,17.1635642431,B
278,"ZOZYT02","Złotkowo/Żytnia",52.5012182000,16.8372413600,B
2464,"SDSKA02","Swarzędz/Skansen",52.4043860000,17.0579910000,B
1467,"PILS02","Piłsudskiego",52.3925968800,16.9513642700,A
121,"MRCI72","Aleje Marcinkowskiego",52.4073055900,16.9288885500,A
771,"OGNI02","Ognik",52.4076730000,16.8677070000,A
3662,"DZDB01","Dojazd Biocentrum",52.4328438548,16.8991824949,A
4380,"TPSZK02","Tarnowo Pdg/Szkolna",52.4675000000,16.6631390000,C
2316,"SRDWA01","Śródka/II",52.2976996200,17.1319911100,B
837,"RSTA01","Rondo Starołęka",52.3814707300,16.9430293300,A
2317,"SRTRZ01","Śródka/III",52.2968016700,17.1392281200,B
1030,"PRCZ02","Przełęcz",52.3772577500,16.8886370600,A
2331,"XOSTA02","Kobylnica/Węzeł",52.4457810000,17.0763050000,B
517,"RZEP01","Rzepeckiej",52.4552832200,16.8824574500,A
1005,"WOLO02","Wołowska",52.3704000800,16.8428975300,A
1180,"JANI02","Janikowo",52.4365520000,17.0178593100,A
259,"ZIOSP01","Zielątkowo/OSP",52.5605177300,16.7978700900,C
2587,"MLMLO02","Młodasko/",52.4764830000,16.5425920000,C
4293,"KRPIA01","Krosno/Piaskowa/Tylna",52.2238371739,16.8309287642,C
106,"TRAU43","Traugutta",52.3847652100,16.9151159000,A
110,"ROZA41","Różana",52.3965092000,16.9245683000,A
491,"ROSO02","Rondo Solidarności",52.4338715700,16.9373713900,A
4339,"XSHII02","Koszuty/Huby II",52.2342738914,17.1768017774,C
1371,"ROMI03","Rondo Minikowo",52.3552717700,16.9439575900,A
1562,"KOZAK02","Komorniki/Zakładowa Wirenka",52.3354303900,16.8084246300,B
1849,"RKSZK01","Rokietnica/Szkoła",52.5100238900,16.7401691700,B
2523,"SDOKR01","Swarzędz/Okrężna",52.3969850000,17.0775540000,B
4392,"BIEA01","Bielicowa",52.4491711448,16.9614889275,A
260,"ZISWI02","Zielątkowo/Świerkowa",52.5538325900,16.7978270700,C
1134,"MAGA04","Małe Garbary",52.4113480200,16.9369076300,A
4322,"KKGRZ02","Krosinko/Grzybowa",52.2313619865,16.8050735131,C
2537,"ZAOSL01","Zalasewo/Os. Leśne",52.3835170000,17.0601140000,B
2169,"BOFAU01","Bolechowo-Os./Fabryka Autobusów",52.5462731500,16.9728438900,C
1717,"POGL74","Poznań Główny",52.4037704900,16.9165050900,A
587,"STOB02","Stobnicka",52.4534762600,16.8012951900,A
2354,"SIDWA02","Sierosław/Okrężna ",52.4049840000,16.6662100000,C
4326,"CEZDR02","Czerwonak/Zdroje",52.4704935400,17.0007796500,B
2839,"BRZE03","Brzechwy",52.4074138036,16.8458929335,A
916,"LUDWA02","Luboń/Dworcowa",52.3400127584,16.8901508661,B
1413,"SZII01","Os. Stare Żegrze",52.3802102300,16.9567735200,A
3827,"FONA02","Folwarczna",52.3890100000,17.0090200000,A
417,"UAMG02","UAM Wydział Geografii",52.4653034743,16.9416104897,A
726,"BUDZ02","Budziszyńska",52.3883450000,16.8497660000,A
3710,"BJPRZ02","Błażejewo/Os. Przylesie",52.2187621800,17.0764783500,C
3843,"NAKOB03","Napachanie/Kobylnicka",52.4832350000,16.7278180000,B
2254,"KXRSP01","Komorniki gm.Kleszczewo/RSP",52.3326259500,17.1111493900,B
3078,"MGPOZ02","M. Goślina/Poznańska",52.5730662799,17.0095838266,C
4117,"SKWRZ02","Skórzewo/Wrzosowa",52.3965560000,16.7855840000,B
895,"LEWPN02","Łęczyca/WPN",52.3032175001,16.8686343387,B
1337,"CZSZK01","Czapury/Szkoła",52.3139351800,16.9117426500,B
3704,"KXMAG02","Koninko/Magazynowa",52.3154498900,17.0312323200,B
3798,"MELES01","Mielno/Leśna",52.4937747968,17.0673301722,C
2675,"MSJES01","Mościenica/Jesienna",52.2566674695,17.0585789371,C
4249,"ZAPPR01","Zalasewo/Polska/Przedszkole",52.3899356500,17.0869724900,B
2091,"GRDLII02","Góra/Długa II",52.4865941200,16.6479876800,C
866,"MODWK02","Mosina/Dworzec Kolejowy",52.2415089500,16.8516783400,C
575,"NJEZ02","Nad Jeziorem",52.4728173700,16.7949431100,A
871,"MORZM02","Mosina/Rzeczypospolitej Mosińskiej",52.2512105800,16.8515332600,C
3532,"WYDLU03","Wysogotowo/Długa",52.4103130000,16.7794370000,B
4362,"CNSTO01","Czmoniec/Stokrotkowa",52.1692169676,17.0308789906,C
4083,"ZIEK02","Ziębicka Kościół",52.3820051348,16.8476343260,A
4216,"PLPII01","Plewiska/Południowa II ",52.3670324023,16.8285970692,B
1118,"WYLO02","Wyłom",52.4323742400,16.9199042200,A
1378,"SWAC02","Św. Antoniego Cmentarz",52.3632276100,16.9371122600,A
2344,"GRKAT01","Gruszczyn/Katarzyńska",52.4326600000,17.0730700000,B
3067,"LUSRY02","Luboń/Strumykowa",52.3444420093,16.8979428596,B
415,"UAMK01","UAM Kampus",52.4640625100,16.9305030700,A
7,"POZN41","Poznańska",52.4133151800,16.9151929400,A
269,"GOPKM01","Golęczewo/PKM",52.5352214100,16.8254695100,C
2600,"SYJEZ01","Skrzynki/Jeziorna",52.2669041600,17.0701069100,C
1524,"URSZ01","Urszulanek",52.3668445200,16.9833820900,A
2417,"LOSZK01","Łowęcin/Szkolna",52.4132010000,17.1163700000,C
1343,"CZLES01","Czapury/Leśna",52.3230381000,16.9125335000,B
572,"PSPK01","Psarskie Przejazd Kolejowy",52.4714238200,16.8019574200,A
1478,"BOBR02","Bobrzańska",52.3844936500,16.9715807400,A
4423,"FIEL01","Fieldorfa",52.4438163885,16.8599568914,A
188,"ROLN41","Rolna",52.3840706900,16.9181281100,A
4238,"RONJ04","Rondo Nowaka-Jeziorańskiego",52.4019728942,16.8888669581,A
473,"LENA02","Lechicka/Naramowicka",52.4402110000,16.9465270000,A
971,"LUKLL02","Luboń/Kołłątaja",52.3424935544,16.8619491625,B
1106,"OPRZ01","Os. Przyjaźni",52.4306482000,16.9315862800,A
1492,"Z II02","Żegrze II",52.3802130300,16.9656375000,A
656,"PLL04","Port Lotniczy Ławica",52.4146372853,16.8267376162,A
167,"PLWL41","Pl. Wiosny Ludów",52.4050400000,16.9317400000,A
323,"DESZ01","Deszczowa",52.4719328406,16.9023406135,A
982,"LUSIK02","Luboń/Sikorskiego",52.3489339532,16.8723827598,B
527,"SZCM01","Szczawnicka Cmentarz",52.4387150000,16.8902160000,A
1091,"CHOC01","Chociszewskiego",52.3918764200,16.8940733300,A
2670,"PZSTA01","Pierzchno/PKP (Stacja)",52.2644035996,17.1569085820,C
296,"ZLGRZ01","Złotniki/Os. Grzybowe",52.4801889181,16.8593813464,B
2531,"ZAOZA02","Zalasewo/Os. Zamoyskiego",52.3883140000,17.0687620000,B
640,"FOED02","Folwark Edwardowo",52.4123850000,16.8463030000,A
1791,"RSROS04","Rosnowo/",52.3248815700,16.7808619500,C
4256,"LEKRZ02","Łęczyca/Krzywa",52.3147100000,16.8743400000,B
4007,"NARA72","Naramowice",52.4458880000,16.9451880000,A
237,"RSTA48","Rondo Starołęka",52.3797589900,16.9443395900,A
492,"ROSO01","Rondo Solidarności",52.4356201400,16.9392529900,A
426,"DUNZ01","Dziurawcowa",52.4789199600,16.9455025000,A
2040,"TPTER01","Tarnowo Pdg/Termy",52.4633371900,16.6441703000,C
4499,"MODEB01","Mosina/Leszczyńska/Dębowa",52.2380174884,16.8446090255,C
1140,"ROSR04","Rondo Śródka",52.4093966100,16.9557316000,A
1331,"GLUS01","Głuszyna",52.3217432600,16.9478140500,A
235,"RSTA44","Rondo Starołęka",52.3803896900,16.9422208600,A
2311,"SRSKR02","Śródka/Skrzyżowanie",52.2998666500,17.1229715900,B
710,"MALW02","Malwowa",52.3935661100,16.8076452700,A
94,"GLHE44","Głogowska/Hetmańska",52.3897983100,16.8949471800,A
1376,"PINC02","Pińczowska",52.3594570600,16.9410790900,A
909,"LUPAR01","Luboń/Parkowa",52.3343740680,16.8755999086,B
496,"WIKT02","Wiktoria",52.4390781600,16.9303707900,A
3223,"PADWR01","Palędzie/Dworzec Kolejowy",52.3745110000,16.7442250000,C
340,"SS I02","Szarych Szeregów I",52.4618071800,16.8850988000,A
1988,"ZKINS02","Zakrzewo/Instytut",52.4062473300,16.7013485100,C
2395,"JADZ02","Jaryszki/Działki",52.3337244446,17.0190434248,B
645,"ZLOT02","Złotowska",52.4129048700,16.8342091100,A
643,"KOPC01","Kopciuszka",52.4129460500,16.8377082000,A
2656,"DZSLO01","Dziećmierowo/Słoneczna",52.2668494800,17.0982606800,C
495,"POLA01","Połabska",52.4357412600,16.9293871500,A
1233,"DARZ02","Darzybór",52.3881598900,17.0291029000,A
4297,"MIOSA02","Mieczewo/Osada",52.2309821600,16.9710518300,C
3050,"KOKLB02","Komorniki/Kolumba",52.3478587100,16.7939188200,B
4185,"RKROS03","Rokietnica/ROS",52.5122990000,16.7417040000,B
769,"OPAL01","Opalenicka",52.4049046300,16.8873494100,A
3939,"GWSNI02","Gowarzewo/Śnieżna",52.3519283289,17.1082528955,B
4003,"JROL42","Jasna Rola",52.4514838382,16.9449456990,A
2098,"GRSZK02","Góra/Szkolna",52.4820531500,16.6331125800,C
2324,"MAJED01","Markowice/I",52.3010446100,17.2181288500,B
2479,"SOSN02","Sośnicka",52.4059490000,17.0422430000,A
319,"MOCM01","Morasko Cmentarz",52.4846278500,16.9101536300,A
1060,"MRAG01","Mrągowska",52.3823134000,16.8650648000,A
2297,"LPLIP02","Lipowiec/",52.3186634400,17.1834257500,B
720,"KWIA01","Os. Kwiatowe",52.3824070000,16.8319290000,A
3145,"ZARAD04","Zalasewo/Ukośna",52.3860877263,17.0742957421,B
883,"PUPSK01","Puszczykowo/Piaskowa",52.2782809600,16.8540977900,C
1392,"STAR02","Starołęka PKM",52.3687683500,16.9327245900,A
3173,"DOWJE01","Dopiewo/Więckowska I",52.3679249590,16.6665147505,C
4538,"SKFO01","Skwer Focha",52.3983249400,16.9001994500,A
2516,"RASWI01","Rabowice/Świerkowa",52.3771890000,17.1088480000,C
706,"DBBUK01","Dąbrowa/Szkolna",52.4035842300,16.7401152300,C
1779,"KOMAG01","Komorniki/Magazynowa",52.3458221129,16.8285232814,B
311,"SLLAK02","Suchy Las/Łąkowa",52.4805539000,16.8790552200,B
1272,"ANST01","Antoninek PKM",52.4095374000,17.0288256500,A
1715,"POGL41","Poznań Główny",52.4030100000,16.9152400000,A
1980,"LWGRZ01","Lusowo/Grzybowa",52.4190489600,16.7181421800,C
1574,"TECZ02","Tęczowa",52.3929166000,16.8786886700,A
1255,"DYMK01","Dymka",52.3936058900,16.9924657300,A
66,"BUKO42","Bukowska",52.4100013000,16.8886379300,A
2907,"TZWIE01","Trzaskowo/Wieś",52.5338528600,17.0201506100,C
279,"ZOZYT01","Złotkowo/Żytnia",52.5021057200,16.8370466500,B
79,"BULG42","Bułgarska Enea Stadion",52.3953542600,16.8623584000,A
3541,"KBKIE01","Kobylniki/Kierska",52.4736777181,16.7543074951,B
1588,"ROLN01","Rolna",52.3830106300,16.9168849600,A
1708,"PAWI02","Park Wilsona",52.3981793400,16.9023767200,A
4124,"PODJ02","Podjazdowa",52.4786150000,16.7788290000,A
1930,"PMBRZ01","Przeźmierowo/Brzozowa",52.4196040000,16.7753940000,B
3515,"KEPI02","Kępińska",52.3710635000,16.8786349000,A
3963,"ZLJAS02","Złotniki/Jaskółcza",52.4808453806,16.8505415660,B
4345,"BELAS03","Biernatki/Laskowa",52.2315338122,17.1032648391,C
2977,"LOZO01","Łozowa",52.3688600000,16.9078900000,A
889,"PUWIO02","Puszczykowo/Wiosenna",52.2897239900,16.8587716600,C
2959,"KOKSW03","Komorniki/Ks.Wawrzyniaka",52.3473430700,16.8053317900,B
3186,"WKSZK02","Więckowice/Szkoła",52.3970980000,16.6378550000,C
3283,"RKAP46","Rondo Kaponiera",52.4077730000,16.9132030000,A
2543,"GAMTU02","Garby Małe/Tulecka",52.3608470000,17.0751590000,C
2861,"GWTRU01","Gowarzewo/Truskawkowa",52.3667165500,17.1417408500,B
3039,"BABAR01","Baranowo./",52.2132532500,16.9207580500,C
4526,"LUKOS02","Luboń/Kurowskiego",52.3305032547,16.8772379981,B
1120,"WOJT01","Wójtowska",52.4300083900,16.9399070500,A
859,"KKLUD02","Krosinko/Ludwikowska",52.2349337200,16.8174371300,C
4032,"MELIS04","Mielno/Lisia",52.4905023414,17.0692486554,C
1741,"PLSKR02","Plewiska/Skryta",52.3717857300,16.8170255900,B
989,"LUFAO02","Luboń/Factory Outlet",52.3542551434,16.8917889556,B
207,"ZIII41","Żegrze III",52.3832832000,16.9691011900,A
4037,"RKBUK01","Rokietnica/Bukowa",52.4978860000,16.7339090000,B
2522,"SDOKR02","Swarzędz/Okrężna",52.3968150000,17.0774930000,B
3659,"WOPO06","Wojska Polskiego",52.4288646237,16.8969245877,A
2307,"ZNNWS02","Zimin/Nowy Świat",52.2921395800,17.1716425200,B
457,"OLOK02","Os. Łokietka",52.4481196400,16.9428784000,A
949,"WIKOS02","Wiry/Kościół",52.3211361094,16.8514417773,B
825,"AZAL02","Azaliowa",52.3636927500,16.9074394300,A
1629,"KONOW04","Komorniki/Nowa",52.3380680800,16.8165677600,B
1260,"CHAR04","Chartowo",52.3957374800,16.9825005300,A
2682,"XNPET01","Konarskie/Pętla",52.2255104696,17.0352767445,C
2232,"TRTOD01","Trzek/Topolowa",52.3474908081,17.1532634638,B
2421,"LOSAR01","Łowęcin/Sarbinowska",52.4187050000,17.1329300000,C
406,"OSCH02","Os. Chrobrego",52.4515616700,16.9119593900,A
4070,"ROSK04","Rondo Skubiszewskiego",52.3908547782,16.8534635635,A
524,"TRUS01","Truskawiecka",52.4420940000,16.8866160000,A
2,"SOB42","Os. Sobieskiego",52.4638000300,16.9166601800,A
2204,"CEPKM01","Czerwonak/PKM",52.4689475100,16.9800592000,B
2410,"SDCEH02","Swarzędz/Wrzesińska",52.4093580000,17.0855180000,B
806,"RKAP02","Rondo Kaponiera",52.4079910000,16.9099490000,A
26,"LECH41","Lechicka Poznań Plaza",52.4425062700,16.9200857100,A
341,"SS I01","Szarych Szeregów I",52.4623720600,16.8860637900,A
939,"LUPSI02","Luboń/Park Siewcy",52.3320913216,16.8890588064,B
374,"MAGO02","Mateckiego",52.4623275700,16.8984868900,A
826,"AZAL01","Azaliowa",52.3640988500,16.9074692300,A
1394,"STAR01","Starołęka PKM",52.3688410000,16.9319550600,A
361,"HULE02","Hulewiczów",52.4558212400,16.8984131000,A
2499,"JSEKO02","Jasin/Rabowicka Pętla",52.3976630000,17.1104510000,B
2185,"OWLIP01","Owińska/Lipowa",52.5168477500,16.9854892500,C
239,"MORO71","Most Św. Rocha",52.4026611500,16.9423726100,A
4511,"KKKRO02","Krosinko/Wiejska",52.2341259500,16.8167560700,C
1279,"BAKA02","Baraniaka",52.4041324800,16.9544573600,A
2824,"LUPPR01","Luboń/Park Przemysłowy",52.3302325558,16.8937221964,B
394,"OSBA01","Os. Batorego",52.4607028300,16.9289892400,A
3139,"ROLW03","Rondo Ławickich Wydm",52.3979458289,16.8029336665,A
3076,"CESZK03","Czerwonak/Szkolna",52.4657982376,16.9835662424,B
4284,"BLBOL01","Bolesławiec/",52.2093989876,16.7827010470,C
280,"ZLPAW01","Złotniki/Pawłowicka",52.4976979800,16.8398987000,B
1528,"STRA01","Strzyżowska",52.3551592000,16.9806085400,A
3150,"OJAG03","Os. Jagiellońskie",52.3941260000,16.9586210000,A
2342,"GROKR02","Gruszczyn/Okrężna",52.4396300000,17.0747600000,B
1420,"INFL03","Inflancka",52.3844724600,16.9625515300,A
200,"STAR42","Starołęka PKM",52.3685595700,16.9323682800,A
352,"STRS04","Strzeszyn PKM",52.4613580400,16.8664274800,A
1512,"TORW03","Torowa Wiadukt",52.3698336300,16.9881491600,A
2597,"GDWEZ02","Gądki/Węzeł",52.3108385300,17.0457805300,B
502,"PIAT04","Piątkowska",52.4412872773,16.9118297267,A
176,"SERA71","Serafitek",52.3971256800,16.9445062800,A
2132,"BRREK02","Borówiec/Rekreacyjna",52.2872070000,17.0463160000,B
264,"GOPRO01","Golęczewo/Promienista",52.5371394900,16.8116125400,C
596,"MIED03","Międzyzdrojska",52.4350769500,16.8096441800,A
3707,"KDBWI02","Kórnik/Bnin Witosa",52.2257259700,17.0909695900,C
1214,"PUST01","Pusta",52.4099213600,16.9948577000,A
1433,"WIEL01","Wielka",52.4088381400,16.9383157600,A
317,"MOKO01","Morasko Kościół",52.4884915500,16.9089182200,A
879,"PUPPM01","Puszczykowo/Puszczykówko PKM",52.2722648700,16.8612408000,C
65,"RJEZ73","Rynek Jeżycki",52.4125350800,16.9047706000,A
3181,"WKBLO01","Więckowice/Bloki",52.3906520000,16.6396700000,C
727,"BUDZ01","Budziszyńska",52.3886590000,16.8497390000,A
2005,"BNKLO01","Baranowo/Klonowa",52.4418330000,16.7857500000,B
3732,"WIDWR02","Wierzenica/Dwór",52.4605174800,17.0693962300,C
2149,"TUKRO01","Tulce/Krótka",52.3427530000,17.0762860000,B
1905,"RKSPO02","Rokietnica/Spokojna",52.5138533200,16.7602602900,B
1083,"SIEL71","Sielska",52.3840751200,16.8867624800,A
1416,"OAK02","Os. Armii Krajowej",52.3817815200,16.9518798600,A
96,"GLHE71","Głogowska/Hetmańska",52.3905273700,16.8944754200,A
2860,"GWWAN02","Gowarzewo/Waniliowa",52.3641921800,17.1369435000,B
